pathway	pval	padj	log2err	ES	NES	size	leadingEdge
5991987_Deadenylation_of_mRNA	0.00924322915755134	0.0459028159858058	0.380730400722792	-0.611996494308261	-1.86288461311054	15	72587 13682 78893 234594 103135 231464 72068
5991995_Lysosome_Vesicle_Biogenesis	0.828442437923251	0.914628048581028	0.059989249649033	-0.232453626630051	-0.728893973683451	17	72685 11820
5992001_Metal_ion_SLC_transporters	0.663736263736264	0.824045446079344	0.0694481442003175	-0.265565314869501	-0.85168639874832	18	98396 22782 227059 14977 210148
5992005_RHO_GTPases_Activate_WASPs_and_WAVEs	0.653379549393414	0.816376153399874	0.0587185879555941	0.279020618766715	0.862852929697825	23	20430 26417 56378 14784 19353 11465 56443
5992007_CREB_phosphorylation_through_the_activation_of_Ras	0.300904977375566	0.511102367368352	0.116739204791222	-0.340509997818441	-1.12793618031498	20	12912 20112 100986 109880 13385
5992017_Hedgehog_'on'_state	0.659375	0.822114361702128	0.053457214108991	0.231452659113121	0.883980608081503	56	109689 319757 17463 26440 26444 19179 228769 16568 26445 57296 19170 67151 26442 19177
5992018_Signaling_by_Hedgehog	0.503805175038052	0.686581005982089	0.0649407684612899	0.245400763574099	0.980467346840422	75	109689 319757 17463 26440 19088 18453 26444 19179 228769 16568 26445 57296 19170 67151 19087 26442 19177 216440 66753 19084 23996 81896 26965 19192 116891 19085 22190 19172 23997
5992028_Regulation_of_mRNA_stability_by_proteins_that_bind_AU-rich_elements	0.316804407713499	0.527407337841222	0.126875729929857	-0.251477971494278	-1.09525546409359	61	15511 19094 18750 193740 12192 11737 54401 75901 227720 26416 15568 19184 70640 16549 24127 26446
5992032_AUF1_hnRNP_D0_destabilizes_mRNA	0.4288	0.627676248847202	0.0755015292281669	0.282578747516229	1.00698286386889	39	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 11991 19192 22190 19172 23997 19166 15481 19173 16913 26441
5992037_Interleukin-3,_5_and_GM-CSF_signaling	0.285714285714286	0.495207801887486	0.127505315300183	-0.307930843789409	-1.12856724632598	31	21682 16451 20662 14360 12402 107746 16452 18708 18706 16183 12929 20850 20851 12928 74769
5992038_Growth_hormone_receptor_signaling	0.0711743772241993	0.204451887516572	0.224966093540314	0.501396150793291	1.48599534412443	19	216233 12700 12703 26417
5992039_Interleukin_receptor_SHC_signaling	0.133451957295374	0.295105082924864	0.160801401070022	0.456322586016676	1.35241013950096	19	16184 16185 14389 15461 16453 16332
5992049_Deposition_of_new_CENPA-containing_nucleosomes_at_the_centromere	3.36870738605295e-05	0.000459084308890007	0.557332238758646	0.689341984963582	2.17221482916877	25	66336 66311 12615 70454 60411 217653 26886 72155 66570 102920 70645 69928 67733 245688 66578 381280 56505 18148 12617 233532
5992050_Nucleosome_assembly	3.36870738605295e-05	0.000459084308890007	0.557332238758646	0.689341984963582	2.17221482916877	25	66336 66311 12615 70454 60411 217653 26886 72155 66570 102920 70645 69928 67733 245688 66578 381280 56505 18148 12617 233532
5992058_Keratan_sulfate_biosynthesis	0.45373665480427	0.643742968698299	0.0780892306943345	0.339343343450254	1.00571699170181	19	20443 56375 20444 231727 70484 54371 108902
5992059_Keratan_sulfate_keratin_metabolism	0.294520547945206	0.503626134613223	0.10027910675413	0.365647886541099	1.14523075762383	24	20443 56375 20444 50917 231727 70484 54371 12091 15212 108902
5992060_HS-GAG_biosynthesis	0.514285714285714	0.696007918178819	0.0826646449123753	-0.319269465391931	-0.97183918543016	15	14042 54710
5992061_Heparan_sulfate_heparin_HS-GAG_metabolism	0.715736040609137	0.85946991761671	0.0728938564822936	-0.23906543577163	-0.852526862252777	28	14042 54710 15932 15931
5992066_Interferon_gamma_signaling	0.25705329153605	0.459247648902821	0.103197466945307	0.297325342664974	1.15719450681287	62	17750 12505 15979 246727 12703 14469 14961 15978 27056
5992067_Interferon_Signaling	0.327868852459016	0.532219245265883	0.0860347242455604	0.265737607856429	1.09192155519534	90	17750 12505 15979 246727 17999 12703 14469 14961 66892 15978 26987 27056 15976 26417 15900 93765
5992070_Factors_involved_in_megakaryocyte_development_and_platelet_production	0.0239916228832274	0.0943563155004784	0.352487857583619	0.390875753144729	1.55284214066402	70	73804 26934 19363 11640 22390 228421 56248 110033 13660 16551 229841 16580 16571 19088 16579 16568 63955 17134 71819 19087 17135 271457 16563 12343 19084 19353 114714
5992078_Meiotic_recombination	0.0209231720843125	0.0869572967475683	0.352487857583619	0.572238571614882	1.66082925267596	18	19361 15270 12189 68240 12567 19891
5992079_Meiosis	0.0912	0.241062980789008	0.186432558434075	0.392543024335576	1.39884581664972	39	19361 15270 12189 68240 71846 12567 19891 19357
5992080_Meiotic_synapsis	0.551666666666667	0.731904068934698	0.0649407684612899	0.288575385185038	0.930751830311738	27	15270 12189 71846 19357
5992082_O-linked_glycosylation_of_mucins	0.268844221105528	0.471684771161195	0.132147260608774	-0.324832784877864	-1.13909068070999	26	20440 171212 20442 207839
5992083_O-linked_glycosylation	0.362282878411911	0.560152418863799	0.110564716336619	-0.283501866726977	-1.0461804412094	32	20440 171212 20442 207839
5992084_Endosomal_Sorting_Complex_Required_For_Transport_ESCRT_	0.908765652951699	0.954744144328258	0.0449543067640062	0.211911297122439	0.608592753166622	17	68942 68953 20479 76959 22190 27681 194309 28084 330192 22088
5992085_Transferrin_endocytosis_and_recycling	0.183600713012478	0.363479789950378	0.135002033828631	0.459725342478798	1.30593079398541	16	22042 11964 114143 22041 11984 68428
5992087_TRAF6_mediated_IRF7_activation	0.00907963648998716	0.0454757861806195	0.380730400722792	-0.612996992676744	-1.86593007666045	15	56489 12914 54131 54123 56480 217069 71956
5992088_Nonsense_Mediated_Decay_NMD_independent_of_the_Exon_Junction_Complex_EJC_	0.994638069705094	0.998044364464358	0.059476028695732	-0.122398919288646	-0.498181453802541	47	19704 20068 433702 269261 75617 19899 56040 54217 66481 114641 20054 27370 20044 27050 68436 67281 22186 19921 19933 54127 11837 66480 20055 14109 19981 18458 66475 110954 67115 270106 27176 19941 225363 66483 19934 67891 19951 19942 20084 67025 20115 20005 20042 19896
5992089_Nonsense-Mediated_Decay_NMD_	0.886426592797784	0.939323658914107	0.0665892104103933	-0.169238156294518	-0.736108151430849	60	19704 233789 226517 229512 68134 71978 192160 326622 20068 433702
5992090_Nonsense_Mediated_Decay_NMD_enhanced_by_the_Exon_Junction_Complex_EJC_	0.886426592797784	0.939323658914107	0.0665892104103933	-0.169238156294518	-0.736108151430849	60	19704 233789 226517 229512 68134 71978 192160 326622 20068 433702
5992093_Negative_regulation_of_FGFR1_signaling	0.663701067615658	0.824045446079344	0.059221919380382	0.285927236829123	0.847406869825783	19	19053 26417 64654 24064 14784
5992094_Negative_regulation_of_FGFR2_signaling	0.625228519195612	0.793038771100928	0.0633597010643758	0.303464382178151	0.880755943529625	18	19053 26417 64654 24064 14784 22190 51792 67112
5992095_Negative_regulation_of_FGFR3_signaling	0.577817531305903	0.752446829656132	0.066132620475844	0.318285949539023	0.914092476213224	17	19053 26417 64654 24064 14784
5992096_Negative_regulation_of_FGFR4_signaling	0.577817531305903	0.752446829656132	0.066132620475844	0.318285949539023	0.914092476213224	17	19053 26417 64654 24064 14784
5992097_Negative_regulators_of_RIG-I_MDA5_signaling	0.0632851748838585	0.191160373618253	0.287805130535564	-0.444798447658729	-1.49474385682812	22	56489 54131 56480 21929 217069 22031 434341 71956 74256 18521
5992109_Retinoid_metabolism_and_transport	0.0979020979020979	0.249437519002736	0.188204146308491	0.458574885064598	1.40071577270476	22	14187 14733 27384 622402 20971 17252 16835 20970 11997
5992111_N-glycan_antennae_elongation_in_the_medial_trans-Golgi	0.294784580498866	0.503626134613223	0.118287526124085	-0.372910432737962	-1.1439364862253	16	241230 20440
5992116_Nuclear_signaling_by_ERBB4	0.986324786324786	0.993477438422524	0.0391155247681459	0.155262099906748	0.489253002402195	25	15200 208117 59287 26965 226548
5992119_Antigen_Presentation:_Folding,_assembly_and_peptide_loading_of_class_I_MHC	0.738461538461539	0.863749424228466	0.0523759084097997	0.255009272934254	0.803570559063799	25	77371 20334 21355 15019 14827 667803 12317 69608 15013 66397 80898
5992120_Class_I_MHC_mediated_antigen_processing_&_presentation	0.091324200913242	0.241062980789008	0.181383128498408	0.333642508127402	1.33634618847627	77	16410 77371 22209 17463 17970 12491 26440 26444 20334 19179 228769 26445 57296 19170 104184 67151 21355 15019 26442 19177 14827 667803 17969 12317 23996 19192 53421 69608 15013 66397 22190 19172 23997 80898 19166
5992121_Antigen_processing:_Ubiquitination_&_Proteasome_degradation	0.072	0.205814634146341	0.211400189384923	0.411473249436776	1.46630457798136	39	22209 17463 26440 26444 19179 228769 26445 57296 19170 104184 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992122_Kinesins	0.00207173843610713	0.0144528419471283	0.431707695803346	0.65835826803369	1.91077764507512	18	73804 26934 228421 110033 16551 229841 16580 16571 16579 16568 71819 16563
5992126_Inwardly_rectifying_K+_channels	0.297682709447415	0.507099034116818	0.102080107662747	0.404377080467011	1.14870430878659	16	14702 14700 16523 16514 14693 16519
5992127_Potassium_Channels	0.506349206349206	0.688446948771775	0.0667426134241917	0.26800974798673	0.964097148047673	41	226922 14702 52150 14700 16523 99738 16514 14693 16530 16519
5992129_Activation_of_NF-kappaB_in_B_cells	0.775725593667546	0.891323917429769	0.0707899094502623	-0.198091069667679	-0.814602064564189	48	18751 18035 16150
5992131_ISG15_antiviral_mechanism	0.0216491722563331	0.0881001037653555	0.352487857583619	-0.47271844913035	-1.6039570626722	23	24110 54131 16451 230861 18803 286940 13682 19043
5992132_Antiviral_mechanism_by_IFN-stimulated_genes	0.0216491722563331	0.0881001037653555	0.352487857583619	-0.47271844913035	-1.6039570626722	23	24110 54131 16451 230861 18803 286940 13682 19043
5992134_G0_and_Early_G1	0.00133666183946288	0.00991498529019301	0.45505986738723	0.669999928330425	1.92418765087572	17	21973 13555 12534 21781 23834 17865 18538
5992140_ER-Phagosome_pathway	0.143081761006289	0.307127882599581	0.144630528034484	0.340883678180138	1.28408888358727	52	17463 26440 26444 19179 228769 26445 57296 19170 67151 21355 15019 26442 19177 14827 667803 12317 23996 19192 53421 15013 22190 19172 23997 19166 19173 16913 26441 20335 53380
5992141_Antigen_processing-Cross_presentation	0.115625	0.269234147495017	0.161978948883402	0.338959197591549	1.32130898694657	63	16410 17463 17970 12491 26440 26444 19179 228769 26445 57296 19170 67151 21355 15019 26442 19177 14827 667803 17969 12317 23996 19192 53421 15013 22190 19172 23997
5992142_Cross-presentation_of_soluble_exogenous_antigens_endosomes_	0.11	0.268086645671972	0.172324344900946	0.403860844040226	1.36835250893318	33	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 19172 23997 19166 19173 16913 26441 53380
5992151_Mitochondrial_protein_import	0.286476868327402	0.495207801887486	0.104343952581949	0.38975018809574	1.15510851841513	19	66449 28185 21854 67713 67952 30057 67105 21855 68512 66169 223696 53375
5992157_Voltage_gated_Potassium_channels	0.795008912655972	0.901662370226845	0.0509082865515105	0.26021877542238	0.739197256703185	16	226922 99738 170738 241794 238076 16499 16492 16512 16508 16495 382571 16504 16506 16539
5992174_Translocation_of_GLUT4_to_the_plasma_membrane	0.7312	0.860408032128514	0.0497903187820785	0.233345757477905	0.834867034568178	40	17918 19341 20336 22628 22627 20619 16579 16568 11651 12315 12314 11465 53413 107371 12313
5992175_Collagen_degradation	0.9375	0.969030485370355	0.0396787203613389	0.189350508069737	0.61583533835907	28	11502 18550 13030
5992176_Degradation_of_the_extracellular_matrix	0.00822532524214513	0.0419133964512787	0.380730400722792	0.443286197673505	1.67935098642999	53	16776 12505 12215 11501 20750 12367 11502 18550
5992182_Collagen_formation	0.338333333333333	0.541703096539162	0.0905428948469474	0.340748696048765	1.09902815280092	27	26432 56693 13518 18453 234407
5992197_PI_Metabolism	0.0173943226283561	0.0772202504561869	0.352487857583619	-0.435539273123603	-1.62564129093784	35	269180 18710 18711 18720 19062 224020 18708 170749 18706 64436 18718 320207 11842 20975 18704 74769 19211 18707
5992199_degradation_of_DVL	0.461412151067323	0.649970001263105	0.0730744399126987	0.281128588304715	0.989276752779195	38	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380 26554
5992202_Organelle_biogenesis_and_maintenance	0.0689206762028609	0.201220311491495	0.193813302725311	0.277140466305941	1.28610962732584	198	56297 215445 20873 18005 12534 18817 227613 73916 66242 76260 67203 74470 20336 67694 245866 75786 76816 22628 67681 22627 94064 56350 17997 67042 19088 53869 64656 103733 66845 16579 13063 232987 16568 68463 66448 52443 68097 77048 76411 75398 67286 66128 11843 66296 67994 18100 66493 79044 16328 225659 76568 78177 27397 101565 217935 27395 22154 64655 56284 71820 67270 236266 106840 72140 81896 19889 13427 14548 53413 64657 107371 93730 18120
5992204_Activation_of_Matrix_Metalloproteinases	0.476190476190476	0.662820947856577	0.0886261133285098	-0.321818347517125	-0.98720689297598	16	21858 13039 17385 13038 17390 17384 16621
5992205_Molecules_associated_with_elastic_fibres	0.0104101791049175	0.0500029914383741	0.380730400722792	0.607152904722031	1.76216241796467	18	16412 16410 14114 16998 21809 21803
5992206_Elastic_fibre_formation	0.0023197814990172	0.0154476358911827	0.431707695803346	0.622159388618213	1.86072003044507	20	16412 16410 14114 18550 16998 21809 21803
5992207_Glycosphingolipid_metabolism	0.216071428571429	0.405826465201465	0.123257226381337	0.41118109838516	1.22973778086819	20	20597 14466 11886 11605 11881 14667 12091 15212
5992210_Chondroitin_sulfate_dermatan_sulfate_metabolism	0.195723684210526	0.381043451652387	0.124434168630393	0.381632356454573	1.24120444017722	28	58250 269941 14733 11881 20971 53374 59031 15212 20970 234356 78752 72136
5992212_Collagen_biosynthesis_and_modifying_enzymes	0.234265734265734	0.428999125874126	0.116234148779716	0.397418719181387	1.21391442587851	22	26432 56693 18453 234407
5992217_Resolution_of_Sister_Chromatid_Cohesion	9.67876663187537e-18	1.41793931156974e-15	1.0864405425825	0.734798686878103	2.93312193088916	74	66336 66977 12442 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 12534 208628 228421 68014 12236 18817 66934 108000 26886 268697 72155 229841 67052 16319 67203 12235 381318 66570 102920 75786 69736 19357 70385
5992218_Activation_of_gene_expression_by_SREBF_SREBP_	0.000354744472554026	0.00333827907052177	0.49849310876659	0.702021200590048	2.03750219536639	18	110196 13121 20775 235293 16987 20788 170439 319554 68603 192156
5992219_Regulation_of_cholesterol_biosynthesis_by_SREBP_SREBF_	0.00138515058754712	0.0100702518420583	0.45505986738723	0.586304738678019	1.93315742059781	30	110196 13121 20775 235293 16987 20788 170439 77371 319554 68603 192156 20334 231070 270669 14104
5992221_Synthesis_of_PIPs_at_the_plasma_membrane	0.0671462829736211	0.200914285714286	0.271288554688953	-0.415540699442581	-1.45083094768121	25	269180 18710 18720 19062 18708 18706 18718 320207 20975 18704 74769 19211 18707
5992228_SRP-dependent_cotranslational_protein_targeting_to_membrane	0.968354430379747	0.988578883274614	0.0363783055518278	0.158758934996663	0.606484883759483	58	20014 107513 20832 66256 100503670 66661 66624 19896 20042 20005 20115 67025 20084 20335 69019 19942 67398 19951 67891 67437 66286 19934 66483 665155 19941 27176 13200 270106 67115 110954 66475 19981 14109 20055 66480 11837 54127 19933 19921 22186 67281 68436 27050 20044 27370 66384 20054 114641 66481 54217 56040 19899 75617 103963
5992231_NOTCH1_Intracellular_Domain_Regulates_Transcription	0.478908188585608	0.665024167088072	0.0934449219410994	-0.269880968944674	-0.981635767943186	30	12914 18128 21885 170787 18519 21402 21888 50754 103806 20602
5992232_Synthesis_of_IP3_and_IP4_in_the_cytosol	0.879790940766551	0.939323658914107	0.0452247443372884	0.218124806846816	0.662514781979802	21	234779 16332 12315 104759 12314 18797 12313
5992233_Inositol_phosphate_metabolism	0.826797385620915	0.914628048581028	0.0451344222209097	0.214608379129881	0.738302642673917	34	234779 71207 114663 16332 12315 234515 104759 12314
5992254_MHC_class_II_antigen_presentation	0.0829420970266041	0.229768353712016	0.193813302725311	0.347794718809373	1.36187155460681	66	15001 73804 26934 56464 228421 110033 16551 14961 229841 77371 11773 16571 20334 16579 16568 68097
5992270_Mitotic_Prophase	0.0375865618212162	0.130329735072383	0.321775918075361	0.41564401391755	1.54180209287608	49	12442 67121 76044 14211 12534 18817 18141 223921 268697 19645 69736 52683 269113 19324
5992281_Non-integrin_membrane-ECM_interactions	0.36013986013986	0.559202569916856	0.0897104652742981	0.352199878889023	1.07579359788766	22	16776 16412 16410 21803 20971
5992282_ECM_proteoglycans	0.00080220920737888	0.00662105064118344	0.477270815362862	0.610142045881856	1.96791152367534	27	16776 19280 16404 16412 16410 21809 21803
5992292_Regulation_of_PLK1_Activity_at_G2_M_Transition	0.00376778819853226	0.0223022614579788	0.431707695803346	0.444902584107029	1.73438884215035	64	12442 20878 20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 16475 71648 22154 236266 26965
5992295_Stimuli-sensing_channels	0.712793733681462	0.857694307879542	0.0745500777420554	-0.228676137374831	-0.853528933229404	35	12727 14605 105722
5992299_Nuclear_Envelope_Breakdown	0.196994991652755	0.382248559961968	0.125033367555272	0.366603566852449	1.23338902449152	32	12442 12534 18817 18141 223921 268697 69736 269113
5992302_SUMOylation	0.539325842696629	0.721563798676312	0.0937465422491719	-0.221771739132793	-0.94003116792989	55	67241 15204 269966 20843 108989 56469 19386 218210 54563 66679
5992304_Nuclear_Pore_Complex_NPC_Disassembly	0.116239316239316	0.269234147495017	0.169570644405628	0.430912448483047	1.35786653226664	25	12442 12534 18141 223921 268697 69736 269113
5992309_SUMOylation_of_DNA_damage_response_and_repair_proteins	0.454794520547945	0.643742968698299	0.102449405629826	-0.239034308605838	-0.997287954394187	51	67241 15204 269966 20843 108989 56469 19386 218210 54563 66679 19821 227720
5992310_SUMO_E3_ligases_SUMOylate_target_proteins	0.454794520547945	0.643742968698299	0.102449405629826	-0.239034308605838	-0.997287954394187	51	67241 15204 269966 20843 108989 56469 19386 218210 54563 66679 19821 227720
5992312_HDMs_demethylate_histones	0.00284926636558685	0.017953441830472	0.431707695803346	-0.617131551964661	-1.93511056686093	17	338523 71371 20592 18676 216850 75605 277250 193796 20591 320595 69386
5992313_Chromatin_modifying_enzymes	4.5826981640662e-06	7.38793386789972e-05	0.610526878385931	-0.385880878528321	-1.96406541405258	147	75410 231051 338523 74026 319190 381022 244349 75560 216848 67155 54343 13831 192285 246103 69612 94246 238247 71371 20592 18676 15077 77683 97114 170787 58523 18519 56310 17977 54169 17978 216850 78783 67773 235626 66262 18193 76719 75605 100683 13626 15182 277250 213464 68094 269003 72195 20588 73247 239122 64050 233904 226976 77853 20602 20586 217218 12443 230233 78656 193796 108155 20591 108946 17192 24075 320595 20185 59035 208266 69386
5992314_Chromatin_organization	4.5826981640662e-06	7.38793386789972e-05	0.610526878385931	-0.385880878528321	-1.96406541405258	147	75410 231051 338523 74026 319190 381022 244349 75560 216848 67155 54343 13831 192285 246103 69612 94246 238247 71371 20592 18676 15077 77683 97114 170787 58523 18519 56310 17977 54169 17978 216850 78783 67773 235626 66262 18193 76719 75605 100683 13626 15182 277250 213464 68094 269003 72195 20588 73247 239122 64050 233904 226976 77853 20602 20586 217218 12443 230233 78656 193796 108155 20591 108946 17192 24075 320595 20185 59035 208266 69386
5992315_RMTs_methylate_histone_arginines	0.453382084095064	0.643742968698299	0.0795564677235957	0.348725141697828	1.01211792634123	18	15469 12567 27374 70465 99890 245688
5992320_HATs_acetylate_histones	0.000131676922041549	0.00148389762146822	0.518848077743792	-0.453561234336851	-2.04262083416816	68	74026 319190 244349 75560 13831 246103 69612 15077 97114 58523 18519 17977 54169 17978 78783 67773 66262 76719 100683 269003 72195 73247 64050 226976 77853 217218 230233 78656 108155 108946 24075 69386 11909 140858 12753 231151
5992321_deactivation_of_the_beta-catenin_transactivating_complex	0.0112025080809134	0.0533712986619127	0.380730400722792	-0.480427508292358	-1.70169790449001	27	20677 381022 67772 80288 21885 12387 21888 13016 213464 16842
5992323_Regulation_of_HSF1-mediated_heat_shock_response	0.417197452229299	0.620454276588194	0.0766746872490091	0.282429917327593	1.0263158466898	43	68240 17164 18141 223921 19891 213539 26417 69736 22627 23950 269113
5992324_Cellular_response_to_heat_stress	0.0944444444444444	0.242738791423002	0.245041785430996	-0.320794723534	-1.35393943001749	54	15511 12914 193740 11920 56717 269966 15516 108989 15499 19386 218210 54563 66679 56354 15505 56351 227720 68196
5992327_HSF1-dependent_transactivation	0.00219366157806922	0.0151233609970419	0.431707695803346	-0.631229233429711	-1.93635277509029	16	15511 12914 193740 56717 15516 15499 56351 68196
5992332_degradation_of_AXIN	0.8656	0.927315539305302	0.042077210988939	0.206378781680632	0.738384289998577	40	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997
5992334_HDACs_deacetylate_histones	0.553299492385787	0.731904068934698	0.0865399737444125	-0.270671421258068	-0.965236386940817	28	216848 192285 94246 238247 170787 56310 15182 20602 17192 20185 69386 107932
5992335_PCP_CE_pathway	0.322327044025157	0.527808053284893	0.0899860794997137	0.290832097652765	1.09554750635181	52	17463 11773 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19353 56513 14369 232910 19192 26564 22190 19172 23997
5992337_EPHB-mediated_forward_signaling	0.441247002398082	0.638446280013027	0.096240602328129	-0.29499225523969	-1.02994458497598	25	14083 14360 19877 13643 13641
5992338_EPH-Ephrin_signaling	0.613941018766756	0.785288862418106	0.0838361057159929	-0.224534056522621	-0.913886359101191	47	14083 14360 19165 19877 13643 17886 13641 67938 17974
5992340_EPHA-mediated_growth_cone_collapse	0.136263736263736	0.299065728279211	0.178219874951973	-0.440721691276651	-1.34153326853827	15	14360 19877 17886 67938 17904 77579 13838
5992341_EPH-ephrin_mediated_repulsion_of_cells	0.604651162790698	0.780452822456716	0.0770736734944102	-0.26653148706548	-0.895678267402722	22	14360 19165 13643 13641
5992343_Asymmetric_localization_of_PCP_proteins	0.40952380952381	0.61376202654975	0.0774767547848578	0.28601348440669	1.02886102722398	41	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 56513 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992346_PKMTs_methylate_histone_lysines	0.160401002506266	0.333315558399545	0.175204047558551	-0.336940469258937	-1.23488758997912	31	75410 231051 381022 54343 77683 235626 18193 13626 213464 239122 233904 208266 69386 140858 14013 70673
5992356_Hedgehog_ligand_biogenesis	0.0619047619047619	0.187959536146065	0.227987202850442	0.402309670758305	1.44720708527843	41	17463 26440 18453 26444 19179 228769 26445 57296 19170 67151 26442 19177 216440 66753 23996 19192 116891 22190 19172 23997 19166 19173 16913 26441 53380
5992362_Mitochondrial_translation_initiation	0.209375	0.39706715210356	0.116234148779716	0.315940430751238	1.21290414151092	59	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992363_Mitochondrial_translation	0.246081504702194	0.4450733387515	0.105920292736253	0.300498212875792	1.16954336327388	62	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992365_Mitochondrial_translation_elongation	0.175632911392405	0.353680020879551	0.129442887745046	0.323714278187651	1.23664105193228	58	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992366_Mitochondrial_translation_termination	0.20625	0.392410714285714	0.117249716749792	0.316406703557317	1.21469417584183	59	66242 67681 94064 64656 66845 68463 66448 52443 75398 66128 67994 18100 66493 79044 27397 27395 64655 56284 67270 14548 64657 18120 78523 69956 66258 102060 68735 107732 66121 66407 66047 232536
5992367_Transcriptional_regulation_by_small_RNAs	0.0992167101827676	0.250723061218308	0.231126709673834	-0.370888901000874	-1.38433511975502	35	269966 108989 20020 320727 15077 97114 19386 218210 54563 66679 236511
5992368_PIWI-interacting_RNA_piRNA_biogenesis	0.906764168190128	0.954744144328258	0.0460457683018055	0.224166255375397	0.618270872419803	15	17864 57746 69833 20021 71981 330890 69920 69241
5992369_Dectin-1_mediated_noncanonical_NF-kB_signaling	0.313385826771654	0.527407337841222	0.0916795246008379	0.303821241362538	1.09914640036257	42	17463 26440 26444 19179 228769 26445 22200 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441
5992370_Degradation_of_GLI2_by_the_proteasome	0.216	0.405826465201465	0.115734447701689	0.3382187725426	1.20525875064122	39	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992371_Hedgehog_'off'_state	0.166144200626959	0.344030040874198	0.132846300606183	0.330192919395221	1.25090699374082	53	319757 17463 26440 19088 26444 19179 228769 26445 57296 19170 67151 19087 26442 19177 19084 23996 81896 26965 19192 19085 22190 19172 23997 19166 19173 16576 74682 16913 26441 240888 53380
5992372_GLI3_is_processed_to_GLI3R_by_the_proteasome	0.2784	0.485542857142857	0.0995791200495904	0.31940842308873	1.1427829924246	40	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992373_Degradation_of_GLI1_by_the_proteasome	0.3472	0.550121258240938	0.086794975677172	0.300835612622567	1.07633298551179	40	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 19166 19173 16913 26441 53380
5992375_Cargo_trafficking_to_the_periciliary_membrane	0.447368421052632	0.642543859649123	0.0747385227439092	0.308357917031293	1.0028898475452	28	56297 215445 76260 20336 56350 53869 11843 106840 19889 53413 107371 93730
5992376_Assembly_of_the_primary_cilium	0.0363901018922853	0.127692213825624	0.287857117255149	0.330440587623454	1.41749565760755	123	56297 215445 20873 18005 12534 18817 227613 73916 76260 67203 74470 20336 67694 245866 75786 76816 22628 22627 56350 17997 67042 19088 53869 103733 16579 232987 16568 68097 77048 76411 67286 11843 66296 16328 225659 76568 78177 101565 217935 22154 71820 236266 106840 72140 81896 19889 13427 53413 107371 93730
5992377_Anchoring_of_the_basal_body_to_the_plasma_membrane	0.0961832061068702	0.246128204273476	0.176694268938498	0.33462992059307	1.32637660157262	71	20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 53869 103733 232987 77048 66296 16328 225659 78177 101565 22154 236266 72140
5992378_Intraflagellar_transport	0.347039473684211	0.550121258240938	0.0883594442500905	0.336418848258203	1.0941539970474	28	73916 67694 245866 67042 16579 16568 68097 76411 67286 76568 217935 71820 81896
5992379_VxPx_cargo-targeting_to_cilium	0.846435100548446	0.918339924228642	0.0491927521045191	0.25287094393506	0.697441008034556	15	215445 20336 53869 11843 53413 107371
5992381_CD209_DC-SIGN_signaling	0.054945054945055	0.171264905307459	0.287857117255149	-0.507557939563166	-1.54497923544976	15	12914 14360 19698 15896 224105 19697 16653 18479
5992392_Recognition_of_DNA_damage_by_PCNA-containing_replication_complex	4.38431119658609e-05	0.000568298964323149	0.557332238758646	0.695609011629272	2.15112516150769	23	69263 76843 68240 72151 58206 106344 19891 19687 18972 69745 18538 58186 13194 18971 19718 99375 230484 22190 67967 68275
5992394_Termination_of_translesion_DNA_synthesis	0.000375633153300166	0.00338647735129073	0.49849310876659	0.653723003217603	2.02159543273315	23	68026 69263 68240 72151 106344 19891 27015 19687 18972 80905 69745 18538 18971 19718
